panel,x,eq6b,eq12a,eq12b,eq16A,eq16B
11b,0.55,1.3945833333333333,1.1386394090594416,1.2440560223341997,1.1768010083224905,1.3022124321514417
11b,0.55625,1.4026497395833335,1.141808207536136,1.2496342656132742,1.181661267610492,1.3105202511749308
11b,0.5625,1.4108072916666667,1.1450128116453353,1.2552755398898523,1.1865985853908523,1.3189597890987503
11b,0.5687500000000001,1.4190559895833335,1.1482532213870398,1.2609798451639342,1.1916133068377321,1.3275316359417233
11b,0.575,1.4273958333333332,1.1515294367612492,1.2667471814355198,1.1967057748316492,1.3362363778020627
11b,0.58125,1.4358268229166669,1.1548414577679635,1.2725775487046092,1.2018763299996755,1.3450745969260862
11b,0.5875,1.4443489583333335,1.158189284407183,1.278470946971202,1.2071253107545046,1.3540468717749918
11b,0.59375,1.4529622395833335,1.1615729166789075,1.2844273762352985,1.2124530533324291,1.3631537770897764
11b,0.6000000000000001,1.461666666666667,1.164992354583137,1.2904468364968986,1.2178598918302708,1.372395883954361
11b,0.60625,1.4704622395833336,1.1684475981198716,1.2965293277560026,1.2233461582413028,1.3817737598569941
11b,0.6125,1.4793489583333337,1.1719386472891111,1.3026748500126102,1.2289121824902036,1.3912879687500002
11b,0.61875,1.4883268229166668,1.1754655020908558,1.3088834032667214,1.2345582924670748,1.400939071107925
11b,0.625,1.4973958333333335,1.1790281625251053,1.3151549875183361,1.2402848140605596,1.4107276239841513
11b,0.6312500000000001,1.5065559895833336,1.18262662859186,1.3214896027674548,1.2460920711900951,1.4206541810660234
11b,0.6375,1.5158072916666665,1.1862609002911195,1.327887249014077,1.251980385837327,1.4307192927285486
11b,0.64375,1.5251497395833336,1.1899309776228844,1.334347926258203,1.2579500780767197,1.4409235060867194
11b,0.65,1.5345833333333334,1.193636860587154,1.3408716344998326,1.264001466105385,1.4512673650465016
11b,0.65625,1.5441080729166667,1.1973785491839286,1.3474583737389656,1.2701348662721652,1.4617514103545446
11b,0.6625000000000001,1.5537239583333335,1.2011560434132085,1.3541081439756026,1.2763505931059855,1.4723761796466486
11b,0.66875,1.5634309895833334,1.204969343274993,1.360820945209743,1.2826489593435102,1.4831422074950358
11b,0.675,1.5732291666666667,1.2088184487692828,1.3675967774413875,1.2890302759561214,1.494050025454467
11b,0.68125,1.5831184895833335,1.2127033598960777,1.3744356406705354,1.2954948521762428,1.5051001621072382
11b,0.6875,1.5930989583333333,1.2166240766553775,1.3813375348971868,1.3020429955230324,1.5162931431070974
11b,0.6937500000000001,1.603170572916667,1.2205805990471823,1.3883024601213423,1.3086750118274648,1.5276294912221187
11b,0.7,1.6133333333333333,1.224572927071492,1.395330416343001,1.31539120525682,1.5391097263765627
11b,0.70625,1.6235872395833335,1.228601060728307,1.4024214035621636,1.3221918783386029,1.5507343656917614
11b,0.7125000000000001,1.633932291666667,1.232665000017627,1.4095754217788299,1.3290773319839055,1.5625039235260547
11b,0.71875,1.6443684895833335,1.2367647449394519,1.4167924709929998,1.3360478655102366,1.5744189115138107
11b,0.7250000000000001,1.6548958333333337,1.2409002954937818,1.4240725512046732,1.3431037766638299,1.5864798386035615
11b,0.73125,1.6655143229166667,1.2450716516806166,1.4314156624138503,1.350245361641449,1.5986872110952708
11b,0.7375,1.6762239583333334,1.2492788134999566,1.4388218046205314,1.3574729151117064,1.6110415326767802
11b,0.7437500000000001,1.6870247395833338,1.2535217809518018,1.4462909778247162,1.3647867302359087,1.6235433044594354
11b,0.75,1.6979166666666667,1.2578005540361517,1.453823182026404,1.3721870986884421,1.636193025012938
11b,0.7562500000000001,1.7088997395833336,1.262115132753007,1.4614184172255962,1.3796743106767193,1.648991190399435
11b,0.7625,1.7199739583333333,1.2664655171023669,1.4690766834222915,1.387248654960687,1.6619382942068688
11b,0.76875,1.731139322916667,1.270851707084232,1.476797980616491,1.394910418871923,1.6750348275816176
11b,0.7750000000000001,1.7423958333333338,1.275273702698602,1.484582308808194,1.4026598883323216,1.688281279260437
11b,0.78125,1.7537434895833335,1.279731503945477,1.4924296679974005,1.410497347872388,1.7016781356017288
11b,0.7875000000000001,1.765182291666667,1.2842251108248572,1.5003400581841106,1.4184230806491502,1.7152258806161615
11b,0.79375,1.7767122395833335,1.2887545233367423,1.5083134793683244,1.4264373684636964,1.7289249959966453
11b,0.8,1.7883333333333336,1.2933197414811326,1.5163499315500422,1.434540491778355,1.7427759611476996
11b,0.8062500000000001,1.8000455729166671,1.2979207652580278,1.5244494147292635,1.4427327297335206,1.7567792532142132
11b,0.8125,1.8118489583333335,1.302557594667428,1.5326119289059883,1.4510143601641405,1.7709353471096272
11b,0.8187500000000001,1.8237434895833335,1.3072302297093334,1.540837474080217,1.4593856596158703,1.7852447155435485
11b,0.825,1.8357291666666666,1.3119386703837435,1.549126050251949,1.467846903360905,1.799707829048811
11b,0.83125,1.8478059895833334,1.3166829166906588,1.557477657421185,1.4763983654134987,1.8143251560080058
11b,0.8375000000000001,1.8599739583333337,1.3214629686300792,1.5658922955879246,1.4850403185451788,1.8290971626794832
11b,0.84375,1.8722330729166667,1.3262788262020044,1.5743699647521678,1.493773034299661,1.8440243132228524
11b,0.8500000000000001,1.8845833333333335,1.3311304894064349,1.5829106649139149,1.5025967830074807,1.8591070697239878
11b,0.85625,1.8970247395833335,1.3360179582433702,1.5915143960731652,1.5115118338003373,1.87434589221955
11b,0.8625,1.909557291666667,1.3409412327128107,1.6001811582299195,1.52051845462517,1.8897412387210455
11b,0.8687500000000001,1.9221809895833335,1.3459003128147562,1.6089109513841775,1.5296169122579628,1.905293565238424
11b,0.875,1.9348958333333333,1.3508951985492064,1.6177037755359391,1.5388074723172922,1.921003325803237
11b,0.8812500000000001,1.9477018229166672,1.355925889916162,1.6265596306852044,1.5480903992776236,1.9368709724913644
11b,0.8875,1.9605989583333334,1.3609923869156224,1.6354785168319732,1.5574659564823565,1.952896955445314
11b,0.89375,1.9735872395833336,1.3660946895475878,1.6444604339762459,1.5669344061566353,1.969081722896119
11b,0.9000000000000001,1.9866666666666672,1.3712327978120586,1.6535053821180221,1.576496009419921,1.9854257211848276
11b,0.90625,1.9998372395833335,1.376406711709034,1.6626133612573017,1.5861510262983378,2.001929394783607
11b,0.9125000000000001,2.013098958333334,1.3816164312385146,1.6717843713940856,1.5958997157367976,2.0185931863164703
11b,0.91875,2.0264518229166666,1.3868619564005,1.6810184125283727,1.6057423356109037,2.0354175365796214
11b,0.925,2.039895833333334,1.3921432871949908,1.6903154846601638,1.6156791427386499,2.0524028845614515
11b,0.9312500000000001,2.0534309895833336,1.3974604236219865,1.6996755877894585,1.625710392891904,2.0695496674621734
11b,0.9375,2.067057291666667,1.402813365681487,1.7090987219162566,1.635836340807698,2.086858320713115
11b,0.9437500000000001,2.0807747395833336,1.4082021133734928,1.7185848870405587,1.6460572401993174,2.1043292779956793
11b,0.95,2.094583333333333,1.4136266666980033,1.728134083162364,1.6563733437671995,2.1219629712599684
11b,0.95625,2.108483072916667,1.4190870256550192,1.7377463102816733,1.666784903209646,2.139759830743098
11b,0.9625000000000001,2.122473958333334,1.4245831902445398,1.7474215683984866,1.6772921692333493,2.1577202849871915
11b,0.96875,2.1365559895833335,1.4301151604665656,1.7571598575128027,1.6878953915637434,2.1758447608570677
11b,0.9750000000000001,2.150729166666667,1.4356829363210963,1.7669611776246232,1.6985948189551798,2.1941336835576433
11b,0.98125,2.1649934895833334,1.4412865178081322,1.776825528733947,1.7093906992009313,2.2125874766510236
11b,0.9875,2.1793489583333336,1.446925904927673,1.7867529108407747,1.7202832791430325,2.2312065620733303
11b,0.9937500000000001,2.193795572916667,1.452601097679719,1.796743323945106,1.7312728046819528,2.249991360151233
11b,1.0,2.2083333333333335,1.4583120960642697,1.8067967680469408,1.742359520786116,2.268942289618219
11b,1.00625,2.2229622395833335,1.4640589000813256,1.8169132431462796,1.7535436715012611,2.2880597676306023
11b,1.0125,2.2376822916666668,1.4698415097308863,1.8270927492431217,1.764825499959652,2.3073442097832544
11b,1.01875,2.252493489583334,1.4756599250129523,1.8373352863374675,1.7762052483891395,2.3267960301251045
11b,1.0250000000000001,2.267395833333334,1.4815141459275234,1.8476408544293172,1.7876831581220767,2.3464156411743717
11b,1.03125,2.282389322916667,1.4874041724745992,1.8580094535186704,1.7992594696040927,2.3662034539335695
11b,1.0375,2.297473958333334,1.4933300046541804,1.8684410836055276,1.8109344224027313,2.3861598779042636
11b,1.04375,2.3126497395833336,1.4992916424662663,1.8789357446898878,1.8227082552159457,2.4062853211015995
11b,1.05,2.327916666666667,1.5052890859108574,1.8894934367717524,1.8345812058804694,2.4265801900686075
11b,1.0562500000000001,2.3432747395833338,1.5113223349879534,1.9001141598511202,1.8465535113800502,2.4470448898902775
11b,1.0625,2.3587239583333335,1.5173913896975544,1.9107979139279916,1.8586254078535602,2.4676798242074245
11b,1.06875,2.374264322916667,1.5234962500396607,1.921544699002367,1.8707971306029827,2.488485395230336
11b,1.075,2.389895833333333,1.5296369160142715,1.9323545150742458,1.8830689141012709,2.509462003752211
11b,1.08125,2.4056184895833335,1.5358133876213877,1.9432273621436287,1.8954409920000965,2.5306100491623993
11b,1.0875000000000001,2.421432291666667,1.5420256648610091,1.954163240210515,1.9079135971374719,2.5519299294594355
11b,1.09375,2.4373372395833335,1.548273747733135,1.9651621492749047,1.9204869615452655,2.573422041263881
11b,1.1,2.453333333333334,1.5545576362377664,1.9762240893367986,1.9331613164566013,2.595086779830975
11b,1.10625,2.469420572916667,1.5608773303749026,1.9873490603961956,1.945936892313148,2.616924539063093
11b,1.1125,2.485598958333334,1.567232830144544,1.9985370624530967,1.9588139187723046,2.6389357115220293
11b,1.1187500000000001,2.501868489583334,1.5736241355466902,2.0097880955075014,1.9717926247142747,2.6611206884410907
11b,1.125,2.5182291666666674,1.5800512465813412,2.021102159559409,1.984873238249044,2.6834798597370204
11b,1.13125,2.5346809895833338,1.5865141632484976,2.0324792546088215,1.998055986723252,2.706013614021748
11b,1.1375,2.5512239583333334,1.5930128855481587,2.043919380655737,2.011341096726966,2.7287223386139656
11b,1.14375,2.567858072916667,1.5995474134803254,2.0554225377001565,2.0247287941003593,2.7516064195505443
11b,1.1500000000000001,2.5845833333333337,1.6061177470449968,2.066988725742079,2.0382193039402914,2.7746662415977825
11b,1.15625,2.6013997395833335,1.6127238862421729,2.078617944781506,2.0518128506067965,2.7979021882624946
11b,1.1625,2.618307291666667,1.6193658310718544,2.0903101948184366,2.0655096577294847,2.821314641802954
11b,1.16875,2.6353059895833337,1.6260435815340406,2.10206547585287,2.0793099482138406,2.844903983239663
11b,1.175,2.6523958333333337,1.6327571376287322,2.1138837878848076,2.0932139442474513,2.868670592365993
11b,1.1812500000000001,2.6695768229166674,1.639506499355929,2.125765130914249,2.107221867306134,2.8926148477586593
11b,1.1875,2.6868489583333335,1.6462916667156302,2.137709504941194,2.1213339381599834,2.916737126788065
11b,1.19375,2.704212239583334,1.6531126397078368,2.1497169099656426,2.1355503768793422,2.941037805628496
11b,1.2,2.7216666666666667,1.6599694183325484,2.1617873459875945,2.149871402840677,2.965517259268175
