mass_ratio,gamma,zeta_t,positive_frequency_integral,two_sided_integral
0.853,0.8185,0.8350000000000001,0.011412991298002906,0.022825982596005812
0.853,0.8185,0.8515,0.01149078891796003,0.02298157783592006
0.853,0.8185,0.8680000000000001,0.011569551553419712,0.023139103106839424
0.853,0.8185,0.8845000000000001,0.011649179009720123,0.023298358019440246
0.853,0.8185,0.901,0.01172957886746417,0.02345915773492834
0.853,0.8185,0.9175000000000001,0.011810665804763242,0.023621331609526484
0.853,0.8185,0.934,0.011892360987747956,0.02378472197549591
0.853,0.8185,0.9505,0.01197459152149193,0.02394918304298386
0.853,0.8185,0.9670000000000001,0.012057289954513151,0.024114579909026303
0.853,0.8185,0.9835,0.012140393830895164,0.02428078766179033
0.853,0.8185,1.0,0.012223845284794728,0.024447690569589457
0.853,0.8350000000000001,0.01,0.04525523353598813,0.09051046707197626
0.853,0.8350000000000001,0.026500000000000003,0.03663693788636699,0.07327387577273398
0.853,0.8350000000000001,0.043000000000000003,0.030861723799434512,0.061723447598869025
0.853,0.8350000000000001,0.059500000000000004,0.026742835771641334,0.05348567154328267
0.853,0.8350000000000001,0.076,0.023675357908569682,0.047350715817139365
0.853,0.8350000000000001,0.0925,0.021317255560250332,0.042634511120500665
0.853,0.8350000000000001,0.109,0.019460266985884263,0.03892053397176853
0.853,0.8350000000000001,0.1255,0.01797024261665922,0.03594048523331844
0.853,0.8350000000000001,0.14200000000000002,0.01675684374319443,0.03351368748638886
0.853,0.8350000000000001,0.15850000000000003,0.015756998823573173,0.031513997647146345
0.853,0.8350000000000001,0.17500000000000002,0.014925335440117883,0.029850670880235766
0.853,0.8350000000000001,0.1915,0.01422837917853902,0.02845675835707804
0.853,0.8350000000000001,0.20800000000000002,0.013640894771867484,0.027281789543734968
0.853,0.8350000000000001,0.22450000000000003,0.013143499642844836,0.02628699928568967
0.853,0.8350000000000001,0.24100000000000002,0.012721061699372122,0.025442123398744243
0.853,0.8350000000000001,0.2575,0.012361596223770798,0.024723192447541596
0.853,0.8350000000000001,0.274,0.012055489380214205,0.02411097876042841
0.853,0.8350000000000001,0.29050000000000004,0.011794940796520013,0.023589881593040027
0.853,0.8350000000000001,0.30700000000000005,0.011573556336565882,0.023147112673131763
0.853,0.8350000000000001,0.3235,0.01138604587365047,0.02277209174730094
0.853,0.8350000000000001,0.34,0.011227995776522389,0.022455991553044778
0.853,0.8350000000000001,0.35650000000000004,0.011095695411093325,0.02219139082218665
0.853,0.8350000000000001,0.373,0.010986003264822053,0.021972006529644105
0.853,0.8350000000000001,0.3895,0.010896242523569272,0.021792485047138543
0.853,0.8350000000000001,0.406,0.01082411880886575,0.0216482376177315
0.853,0.8350000000000001,0.42250000000000004,0.010767654776560017,0.021535309553120035
0.853,0.8350000000000001,0.43900000000000006,0.010725137678209734,0.021450275356419468
0.853,0.8350000000000001,0.4555,0.010695076983915789,0.021390153967831577
0.853,0.8350000000000001,0.47200000000000003,0.010676169884460187,0.021352339768920373
0.853,0.8350000000000001,0.48850000000000005,0.010667273015261818,0.021334546030523635
0.853,0.8350000000000001,0.505,0.010667379131508828,0.021334758263017655
0.853,0.8350000000000001,0.5215000000000001,0.010675597752002372,0.021351195504004744
0.853,0.8350000000000001,0.538,0.01069113900589616,0.02138227801179232
0.853,0.8350000000000001,0.5545,0.010713300080869853,0.021426600161739705
0.853,0.8350000000000001,0.5710000000000001,0.01074145379697958,0.02148290759395916
0.853,0.8350000000000001,0.5875,0.010775038927326069,0.021550077854652138
0.853,0.8350000000000001,0.6040000000000001,0.010813551961933862,0.021627103923867724
0.853,0.8350000000000001,0.6205,0.01085654007007011,0.02171308014014022
0.853,0.8350000000000001,0.637,0.010903595062550554,0.021807190125101107
0.853,0.8350000000000001,0.6535000000000001,0.010954348192264794,0.021908696384529587
0.853,0.8350000000000001,0.67,0.011008465660372719,0.022016931320745437
0.853,0.8350000000000001,0.6865,0.011065644719055011,0.022131289438110022
0.853,0.8350000000000001,0.7030000000000001,0.011125610280552823,0.022251220561105647
0.853,0.8350000000000001,0.7195,0.011188111957509584,0.02237622391501917
0.853,0.8350000000000001,0.736,0.011252921472054927,0.022505842944109854
0.853,0.8350000000000001,0.7525000000000001,0.011319830381226813,0.022639660762453627
0.853,0.8350000000000001,0.769,0.011388648074661351,0.022777296149322702
0.853,0.8350000000000001,0.7855000000000001,0.011459200007367143,0.022918400014734285
0.853,0.8350000000000001,0.802,0.011531326136075857,0.023062652272151714
0.853,0.8350000000000001,0.8185,0.011604879532408473,0.023209759064816947
0.853,0.8350000000000001,0.8350000000000001,0.011679725150026509,0.023359450300053018
0.853,0.8350000000000001,0.8515,0.011755738726256173,0.023511477452512346
0.853,0.8350000000000001,0.8680000000000001,0.011832805801434653,0.023665611602869306
0.853,0.8350000000000001,0.8845000000000001,0.011910820841576077,0.023821641683152154
0.853,0.8350000000000001,0.901,0.011989686451929946,0.023979372903859892
0.853,0.8350000000000001,0.9175000000000001,0.012069312670682616,0.02413862534136523
0.853,0.8350000000000001,0.934,0.012149616333477022,0.024299232666954045
0.853,0.8350000000000001,0.9505,0.012230520500648078,0.024461041001296157
0.853,0.8350000000000001,0.9670000000000001,0.012311953940108077,0.024623907880216154
0.853,0.8350000000000001,0.9835,0.012393850659717827,0.024787701319435654
0.853,0.8350000000000001,1.0,0.012476149483730251,0.024952298967460502
0.853,0.8515,0.01,0.04526349307164781,0.09052698614329562
0.853,0.8515,0.026500000000000003,0.037084818929853935,0.07416963785970787
0.853,0.8515,0.043000000000000003,0.03149299278943903,0.06298598557887806
0.853,0.8515,0.059500000000000004,0.02744659246857332,0.05489318493714664
0.853,0.8515,0.076,0.024399741842191944,0.04879948368438389
0.853,0.8515,0.0925,0.022037019527664105,0.04407403905532821
0.853,0.8515,0.109,0.020163072272414075,0.04032614454482815
0.853,0.8515,0.1255,0.018650338345680896,0.03730067669136179
0.853,0.8515,0.14200000000000002,0.01741195287732398,0.03482390575464796
0.853,0.8515,0.15850000000000003,0.016386704831764232,0.032773409663528465
0.853,0.8515,0.17500000000000002,0.01553021409031689,0.03106042818063378
0.853,0.8515,0.1915,0.014809518275805606,0.029619036551611213
0.853,0.8515,0.20800000000000002,0.014199623726435143,0.028399247452870285
0.853,0.8515,0.22450000000000003,0.013681236036611751,0.027362472073223502
0.853,0.8515,0.24100000000000002,0.01323922465577871,0.02647844931155742
0.853,0.8515,0.2575,0.012861558594640802,0.025723117189281604
0.853,0.8515,0.274,0.012538552743301314,0.02507710548660263
0.853,0.8515,0.29050000000000004,0.012262323916632734,0.024524647833265467
0.853,0.8515,0.30700000000000005,0.012026391540837926,0.02405278308167585
0.853,0.8515,0.3235,0.011825380005390308,0.023650760010780616
0.853,0.8515,0.34,0.011654793706764106,0.02330958741352821
0.853,0.8515,0.35650000000000004,0.011510844879844967,0.023021689759689934
0.853,0.8515,0.373,0.01139032030812703,0.02278064061625406
0.853,0.8515,0.3895,0.01129047704087059,0.02258095408174118
0.853,0.8515,0.406,0.011208960010150752,0.022417920020301504
0.853,0.8515,0.42250000000000004,0.011143736363744727,0.022287472727489453
0.853,0.8515,0.43900000000000006,0.011093042686511966,0.022186085373023932
0.853,0.8515,0.4555,0.011055342252805196,0.022110684505610392
0.853,0.8515,0.47200000000000003,0.011029290154289438,0.022058580308578876
0.853,0.8515,0.48850000000000005,0.011013704661213614,0.02202740932242723
0.853,0.8515,0.505,0.011007543555118052,0.022015087110236104
0.853,0.8515,0.5215000000000001,0.011009884454766056,0.02201976890953211
0.853,0.8515,0.538,0.011019908371045368,0.022039816742090736
0.853,0.8515,0.5545,0.011036885889307598,0.022073771778615196
0.853,0.8515,0.5710000000000001,0.01106016550235234,0.02212033100470468
0.853,0.8515,0.5875,0.011089163713638602,0.022178327427277204
0.853,0.8515,0.6040000000000001,0.011123356605320206,0.022246713210640413
0.853,0.8515,0.6205,0.011162272624449033,0.022324545248898067
0.853,0.8515,0.637,0.011205486387045277,0.022410972774090553
0.853,0.8515,0.6535000000000001,0.011252613336500142,0.022505226673000284
0.853,0.8515,0.67,0.011303305122127107,0.022606610244254213
0.853,0.8515,0.6865,0.011357245587226632,0.022714491174453264
0.853,0.8515,0.7030000000000001,0.011414147275037326,0.02282829455007465
0.853,0.8515,0.7195,0.011473748376343572,0.022947496752687143
0.853,0.8515,0.736,0.011535810055079648,0.023071620110159296
0.853,0.8515,0.7525000000000001,0.011600114098521025,0.02320022819704205
0.853,0.8515,0.769,0.011666460847125831,0.023332921694251663
0.853,0.8515,0.7855000000000001,0.011734667366039116,0.023469334732078233
0.853,0.8515,0.802,0.011804565826068291,0.023609131652136583
0.853,0.8515,0.8185,0.011876002066733046,0.023752004133466093
0.853,0.8515,0.8350000000000001,0.011948834318020846,0.023897668636041692
0.853,0.8515,0.8515,0.012022932060833326,0.024045864121666653
0.853,0.8515,0.8680000000000001,0.012098175008945854,0.024196350017891707
0.853,0.8515,0.8845000000000001,0.012174452197691518,0.024348904395383036
0.853,0.8515,0.901,0.01225166116658549,0.02450332233317098
0.853,0.8515,0.9175000000000001,0.012329707224852438,0.024659414449704875
0.853,0.8515,0.934,0.012408502790240816,0.02481700558048163
0.853,0.8515,0.9505,0.01248796679279536,0.02497593358559072
0.853,0.8515,0.9670000000000001,0.012568024136289751,0.025136048272579502
0.853,0.8515,0.9835,0.012648605210967256,0.025297210421934512
0.853,0.8515,1.0,0.012729645452007107,0.025459290904014213
0.853,0.8680000000000001,0.01,0.04525642733503219,0.09051285467006438
0.853,0.8680000000000001,0.026500000000000003,0.0374988894494335,0.074997778898867
0.853,0.8680000000000001,0.043000000000000003,0.032093076967363514,0.06418615393472703
0.853,0.8680000000000001,0.059500000000000004,0.02812610025529698,0.05625220051059396
0.853,0.8680000000000001,0.076,0.02510675658216866,0.05021351316433732
0.853,0.8680000000000001,0.0925,0.022745201342579766,0.04549040268515953
0.853,0.8680000000000001,0.109,0.020858897162464814,0.04171779432492963
0.853,0.8680000000000001,0.1255,0.01932702784718832,0.03865405569437664
0.853,0.8680000000000001,0.14200000000000002,0.018066400473022104,0.03613280094604421
0.853,0.8680000000000001,0.15850000000000003,0.017017842530661298,0.034035685061322596
0.853,0.8680000000000001,0.17500000000000002,0.016138111235159347,0.032276222470318694
0.853,0.8680000000000001,0.1915,0.015394870029278269,0.030789740058556538
0.853,0.8680000000000001,0.20800000000000002,0.014763454803342183,0.029526909606684366
0.853,0.8680000000000001,0.22450000000000003,0.014224726991299555,0.02844945398259911
0.853,0.8680000000000001,0.24100000000000002,0.013763609674151779,0.027527219348303558
0.853,0.8680000000000001,0.2575,0.01336806581085202,0.02673613162170404
0.853,0.8680000000000001,0.274,0.013028370204981862,0.026056740409963725
0.853,0.8680000000000001,0.29050000000000004,0.01273658115854122,0.02547316231708244
0.853,0.8680000000000001,0.30700000000000005,0.012486150687263909,0.024972301374527817
0.853,0.8680000000000001,0.3235,0.012271632667245683,0.024543265334491367
0.853,0.8680000000000001,0.34,0.01208846135517221,0.02417692271034442
0.853,0.8680000000000001,0.35650000000000004,0.011932781246709882,0.023865562493419763
0.853,0.8680000000000001,0.373,0.01180131490445427,0.02360262980890854
0.853,0.8680000000000001,0.3895,0.011691259223454488,0.023382518446908977
0.853,0.8680000000000001,0.406,0.011600203242875685,0.02320040648575137
0.853,0.8680000000000001,0.42250000000000004,0.011526062457401414,0.023052124914802827
0.853,0.8680000000000001,0.43900000000000006,0.011467025889182131,0.022934051778364262
0.853,0.8680000000000001,0.4555,0.011421513119312323,0.022843026238624647
0.853,0.8680000000000001,0.47200000000000003,0.011388139159191513,0.022776278318383025
0.853,0.8680000000000001,0.48850000000000005,0.01136568554249391,0.02273137108498782
0.853,0.8680000000000001,0.505,0.011353076389779232,0.022706152779558463
0.853,0.8680000000000001,0.5215000000000001,0.011349358475940435,0.02269871695188087
0.853,0.8680000000000001,0.538,0.011353684540980027,0.022707369081960055
0.853,0.8680000000000001,0.5545,0.0113652992449683,0.0227305984899366
0.853,0.8680000000000001,0.5710000000000001,0.011383527291265452,0.022767054582530904
0.853,0.8680000000000001,0.5875,0.011407763337533822,0.022815526675067643
0.853,0.8680000000000001,0.6040000000000001,0.011437463388484352,0.022874926776968705
0.853,0.8680000000000001,0.6205,0.011472137422760582,0.022944274845521164
0.853,0.8680000000000001,0.637,0.011511343052522514,0.02302268610504503
0.853,0.8680000000000001,0.6535000000000001,0.01155468005102246,0.02310936010204492
0.853,0.8680000000000001,0.67,0.011601785612795254,0.023203571225590507
0.853,0.8680000000000001,0.6865,0.01165233023470198,0.02330466046940396
0.853,0.8680000000000001,0.7030000000000001,0.011706014125115691,0.023412028250231382
0.853,0.8680000000000001,0.7195,0.01176256406403579,0.02352512812807158
0.853,0.8680000000000001,0.736,0.01182173064953814,0.02364346129907628
0.853,0.8680000000000001,0.7525000000000001,0.011883285876345288,0.023766571752690577
0.853,0.8680000000000001,0.769,0.011947021000790863,0.023894042001581725
0.853,0.8680000000000001,0.7855000000000001,0.012012744653541465,0.02402548930708293
0.853,0.8680000000000001,0.802,0.012080281167249761,0.024160562334499522
0.853,0.8680000000000001,0.8185,0.012149469091199287,0.024298938182398575
0.853,0.8680000000000001,0.8350000000000001,0.012220159869082578,0.024440319738165156
0.853,0.8680000000000001,0.8515,0.012292216659446896,0.024584433318893793
0.853,0.8680000000000001,0.8680000000000001,0.012365513281242812,0.024731026562485624
0.853,0.8680000000000001,0.8845000000000001,0.012439933269325172,0.024879866538650344
0.853,0.8680000000000001,0.901,0.012515369026817396,0.02503073805363479
0.853,0.8680000000000001,0.9175000000000001,0.012591721063000579,0.025183442126001158
0.853,0.8680000000000001,0.934,0.012668897306878136,0.025337794613756272
0.853,0.8680000000000001,0.9505,0.012746812487839734,0.025493624975679467
0.853,0.8680000000000001,0.9670000000000001,0.01282538757593983,0.02565077515187966
0.853,0.8680000000000001,0.9835,0.012904549275241919,0.025809098550483838
0.853,0.8680000000000001,1.0,0.012984229564496646,0.02596845912899329
0.853,0.8845000000000001,0.01,0.045235951669235996,0.09047190333847199
0.853,0.8845000000000001,0.026500000000000003,0.037880618669707794,0.07576123733941559
0.853,0.8845000000000001,0.043000000000000003,0.03266190135160702,0.06532380270321404
0.853,0.8845000000000001,0.059500000000000004,0.028780213627178503,0.057560427254357005
0.853,0.8845000000000001,0.076,0.02579466836584774,0.05158933673169548
0.853,0.8845000000000001,0.0925,0.02343979796790477,0.04687959593580954
0.853,0.8845000000000001,0.109,0.02154565885239933,0.04309131770479866
0.853,0.8845000000000001,0.1255,0.019998255286234577,0.039996510572469154
0.853,0.8845000000000001,0.14200000000000002,0.018718214631048894,0.03743642926209779
0.853,0.8845000000000001,0.15850000000000003,0.017648551704329284,0.03529710340865857
0.853,0.8845000000000001,0.17500000000000002,0.016747289191517217,0.033494578383034435
0.853,0.8845000000000001,0.1915,0.015982820546718055,0.03196564109343611
0.853,0.8845000000000001,0.20800000000000002,0.01533089388917555,0.0306617877783511
0.853,0.8845000000000001,0.22450000000000003,0.014772591441346638,0.029545182882693276
0.853,0.8845000000000001,0.24100000000000002,0.014292940785627505,0.02858588157125501
0.853,0.8845000000000001,0.2575,0.01387993869875171,0.02775987739750342
0.853,0.8845000000000001,0.274,0.013523851227632918,0.027047702455265835
0.853,0.8845000000000001,0.29050000000000004,0.01321670286988415,0.0264334057397683
0.853,0.8845000000000001,0.30700000000000005,0.012951897796846953,0.025903795593693907
0.853,0.8845000000000001,0.3235,0.01272393493058201,0.02544786986116402
0.853,0.8845000000000001,0.34,0.01252819081263038,0.02505638162526076
0.853,0.8845000000000001,0.35650000000000004,0.012360752160457717,0.024721504320915435
0.853,0.8845000000000001,0.373,0.012218285331425308,0.024436570662850616
0.853,0.8845000000000001,0.3895,0.012097933538648213,0.024195867077296426
0.853,0.8845000000000001,0.406,0.011997235170507013,0.023994470341014026
0.853,0.8845000000000001,0.42250000000000004,0.011914058325832156,0.023828116651664313
0.853,0.8845000000000001,0.43900000000000006,0.011846547929423015,0.02369309585884603
0.853,0.8845000000000001,0.4555,0.011793082695197153,0.023586165390394306
0.853,0.8845000000000001,0.47200000000000003,0.011752239862318992,0.023504479724637983
0.853,0.8845000000000001,0.48850000000000005,0.011722766114623992,0.023445532229247983
0.853,0.8845000000000001,0.505,0.011703553454684709,0.023407106909369417
0.853,0.8845000000000001,0.5215000000000001,0.011693619075198692,0.023387238150397383
0.853,0.8845000000000001,0.538,0.011692088476095028,0.023384176952190056
0.853,0.8845000000000001,0.5545,0.01169818123303677,0.02339636246607354
0.853,0.8845000000000001,0.5710000000000001,0.011711198944207989,0.023422397888415977
0.853,0.8845000000000001,0.5875,0.01173051497634476,0.02346102995268952
0.853,0.8845000000000001,0.6040000000000001,0.01175556570450792,0.02351113140901584
0.853,0.8845000000000001,0.6205,0.011785842997986193,0.023571685995972386
0.853,0.8845000000000001,0.637,0.011820887750515163,0.023641775501030325
0.853,0.8845000000000001,0.6535000000000001,0.011860284289515823,0.023720568579031646
0.853,0.8845000000000001,0.67,0.011903655528283248,0.023807311056566496
0.853,0.8845000000000001,0.6865,0.011950658748601066,0.023901317497202132
0.853,0.8845000000000001,0.7030000000000001,0.012000981920318777,0.024001963840637554
0.853,0.8845000000000001,0.7195,0.01205434047992982,0.02410868095985964
0.853,0.8845000000000001,0.736,0.012110474502858607,0.024220949005717213
0.853,0.8845000000000001,0.7525000000000001,0.012169146214557057,0.024338292429114113
0.853,0.8845000000000001,0.769,0.012230137794095652,0.024460275588191305
0.853,0.8845000000000001,0.7855000000000001,0.012293249431016217,0.024586498862032433
0.853,0.8845000000000001,0.802,0.012358297602115861,0.024716595204231723
0.853,0.8845000000000001,0.8185,0.012425113539750865,0.02485022707950173
0.853,0.8845000000000001,0.8350000000000001,0.012493541867361175,0.02498708373472235
0.853,0.8845000000000001,0.8515,0.012563439381371434,0.025126878762742867
0.853,0.8845000000000001,0.8680000000000001,0.01263467396154816,0.02526934792309632
0.853,0.8845000000000001,0.8845000000000001,0.012707123594344899,0.025414247188689797
0.853,0.8845000000000001,0.901,0.012780675495859529,0.025561350991719058
0.853,0.8845000000000001,0.9175000000000001,0.01285522532281367,0.02571045064562734
0.853,0.8845000000000001,0.934,0.012930676461464561,0.025861352922929123
0.853,0.8845000000000001,0.9505,0.013006939385669505,0.02601387877133901
0.853,0.8845000000000001,0.9670000000000001,0.013083931076424587,0.026167862152849174
0.853,0.8845000000000001,0.9835,0.013161574496166431,0.026323148992332863
0.853,0.8845000000000001,1.0,0.013239798111944798,0.026479596223889595
0.853,0.901,0.01,0.0452038034152896,0.0904076068305792
0.853,0.901,0.026500000000000003,0.038231588815725685,0.07646317763145137
0.853,0.901,0.043000000000000003,0.033199691771409,0.066399383542818
0.853,0.901,0.059500000000000004,0.029408127603426808,0.058816255206853615
0.853,0.901,0.076,0.026462056747372377,0.052924113494744754
0.853,0.901,0.0925,0.024119071335590235,0.04823814267118047
0.853,0.901,0.109,0.022221489627590216,0.04444297925518043
0.853,0.901,0.1255,0.020662135612237998,0.041324271224475996
0.853,0.901,0.14200000000000002,0.019365557293591414,0.03873111458718283
0.853,0.901,0.15850000000000003,0.018277076109556176,0.03655415221911235
0.853,0.901,0.17500000000000002,0.017356090483725738,0.034712180967451475
0.853,0.901,0.1915,0.016571817394381395,0.03314363478876279
0.853,0.901,0.20800000000000002,0.015900493604090512,0.031800987208181024
0.853,0.901,0.22450000000000003,0.015323483518118243,0.030646967036236487
0.853,0.901,0.24100000000000002,0.014825968192399456,0.029651936384798912
0.853,0.901,0.2575,0.014396017202114893,0.028792034404229786
0.853,0.901,0.274,0.01402391888586881,0.02804783777173762
0.853,0.901,0.29050000000000004,0.013701688721816973,0.027403377443633945
0.853,0.901,0.30700000000000005,0.013422702882224954,0.02684540576444991
0.853,0.901,0.3235,0.01318142128022745,0.0263628425604549
0.853,0.901,0.34,0.012973175599860231,0.025946351199720462
0.853,0.901,0.35650000000000004,0.012794005185654395,0.02558801037130879
0.853,0.901,0.373,0.012640528639634765,0.02528105727926953
0.853,0.901,0.3895,0.012509842377521889,0.025019684755043778
0.853,0.901,0.406,0.012399439763189307,0.024798879526378614
0.853,0.901,0.42250000000000004,0.01230714611039975,0.0246142922207995
0.853,0.901,0.43900000000000006,0.012231066034593478,0.024462132069186956
0.853,0.901,0.4555,0.01216954050131098,0.02433908100262196
0.853,0.901,0.47200000000000003,0.012121111550054787,0.024242223100109574
0.853,0.901,0.48850000000000005,0.012084493139997021,0.024168986279994042
0.853,0.901,0.505,0.012058546913272754,0.02411709382654551
0.853,0.901,0.5215000000000001,0.012042261934937352,0.024084523869874704
0.853,0.901,0.538,0.012034737668963992,0.024069475337927984
0.853,0.901,0.5545,0.012035169603201896,0.024070339206403793
0.853,0.901,0.5710000000000001,0.012042837054870338,0.024085674109740676
0.853,0.901,0.5875,0.012057092780486474,0.02411418556097295
0.853,0.901,0.6040000000000001,0.01207735408647909,0.02415470817295818
0.853,0.901,0.6205,0.012103095193791064,0.02420619038758213
0.853,0.901,0.637,0.01213384065505751,0.02426768131011502
0.853,0.901,0.6535000000000001,0.012169159659080496,0.02433831931816099
0.853,0.901,0.67,0.01220866108632173,0.02441732217264346
0.853,0.901,0.6865,0.012251989202536031,0.024503978405072062
0.853,0.901,0.7030000000000001,0.012298819896651143,0.024597639793302286
0.853,0.901,0.7195,0.01234885738444628,0.02469771476889256
0.853,0.901,0.736,0.012401831312244893,0.024803662624489787
0.853,0.901,0.7525000000000001,0.012457494205246663,0.024914988410493326
0.853,0.901,0.769,0.012515619213689603,0.025031238427379206
0.853,0.901,0.7855000000000001,0.012575998117186356,0.02515199623437271
0.853,0.901,0.802,0.012638439553462767,0.025276879106925533
0.853,0.901,0.8185,0.012702767442711855,0.02540553488542371
0.853,0.901,0.8350000000000001,0.012768819582893333,0.025537639165786667
0.853,0.901,0.8515,0.012836446394807103,0.025672892789614207
0.853,0.901,0.8680000000000001,0.012905509798716077,0.025811019597432153
0.853,0.901,0.8845000000000001,0.012975882206772413,0.025951764413544826
0.853,0.901,0.901,0.013047445617620135,0.02609489123524027
0.853,0.901,0.9175000000000001,0.013120090801351864,0.02624018160270373
0.853,0.901,0.934,0.013193716564525481,0.026387433129050963
0.853,0.901,0.9505,0.013268229086269134,0.026536458172538267
0.853,0.901,0.9670000000000001,0.013343541317624337,0.026687082635248674
0.853,0.901,0.9835,0.013419572437264271,0.026839144874528542
0.853,0.901,1.0,0.01349624735754503,0.02699249471509006
0.853,0.9175000000000001,0.01,0.045161551603105275,0.09032310320621055
0.853,0.9175000000000001,0.026500000000000003,0.038553453035782385,0.07710690607156477
0.853,0.9175000000000001,0.043000000000000003,0.03370692899447307,0.06741385798894614
0.853,0.9175000000000001,0.059500000000000004,0.03000934672967057,0.06001869345934114
0.853,0.9175000000000001,0.076,0.027107798823061226,0.05421559764612245
0.853,0.9175000000000001,0.0925,0.02478154369180718,0.04956308738361436
0.853,0.9175000000000001,0.109,0.022884739312011054,0.04576947862402211
0.853,0.9175000000000001,0.1255,0.02131696114580071,0.04263392229160142
0.853,0.9175000000000001,0.14200000000000002,0.020006732989245886,0.04001346597849177
0.853,0.9175000000000001,0.15850000000000003,0.018901773128467806,0.03780354625693561
0.853,0.9175000000000001,0.17500000000000002,0.017962947644926237,0.035925895289852475
0.853,0.9175000000000001,0.1915,0.017160379106427173,0.034320758212854345
0.853,0.9175000000000001,0.20800000000000002,0.016470862279592987,0.032941724559185974
0.853,0.9175000000000001,0.22450000000000003,0.01587610088086875,0.0317522017617375
0.853,0.9175000000000001,0.24100000000000002,0.015361475912257488,0.030722951824514975
0.853,0.9175000000000001,0.2575,0.014915167345242284,0.02983033469048457
0.853,0.9175000000000001,0.274,0.014527516178328476,0.029055032356656952
0.853,0.9175000000000001,0.29050000000000004,0.014190553412683583,0.028381106825367167
0.853,0.9175000000000001,0.30700000000000005,0.013897647092063675,0.02779529418412735
0.853,0.9175000000000001,0.3235,0.013643234249619392,0.027286468499238783
0.853,0.9175000000000001,0.34,0.013422614841962536,0.02684522968392507
0.853,0.9175000000000001,0.35650000000000004,0.013231791562421593,0.026463583124843187
0.853,0.9175000000000001,0.373,0.013067344039951322,0.026134688079902643
0.853,0.9175000000000001,0.3895,0.012926329108301621,0.025852658216603243
0.853,0.9175000000000001,0.406,0.012806201052123465,0.02561240210424693
0.853,0.9175000000000001,0.42250000000000004,0.012704747312157582,0.025409494624315163
0.853,0.9175000000000001,0.43900000000000006,0.012620036263055487,0.025240072526110973
0.853,0.9175000000000001,0.4555,0.012550374499611642,0.025100748999223283
0.853,0.9175000000000001,0.47200000000000003,0.012494271671398313,0.024988543342796626
0.853,0.9175000000000001,0.48850000000000005,0.012450411354386263,0.024900822708772526
0.853,0.9175000000000001,0.505,0.012417626784417895,0.02483525356883579
0.853,0.9175000000000001,0.5215000000000001,0.01239488053175602,0.02478976106351204
0.853,0.9175000000000001,0.538,0.01238124738999678,0.02476249477999356
0.853,0.9175000000000001,0.5545,0.012375899901851211,0.024751799803702422
0.853,0.9175000000000001,0.5710000000000001,0.012378096059888266,0.024756192119776532
0.853,0.9175000000000001,0.5875,0.012387168810570982,0.024774337621141965
0.853,0.9175000000000001,0.6040000000000001,0.012402517060741206,0.02480503412148241
0.853,0.9175000000000001,0.6205,0.012423597941738503,0.024847195883477006
0.853,0.9175000000000001,0.637,0.012449920130886999,0.024899840261773998
0.853,0.9175000000000001,0.6535000000000001,0.012481038065703205,0.02496207613140641
0.853,0.9175000000000001,0.67,0.01251654691484442,0.02503309382968884
0.853,0.9175000000000001,0.6865,0.012556078192966436,0.025112156385932873
0.853,0.9175000000000001,0.7030000000000001,0.012599295925489591,0.025198591850979182
0.853,0.9175000000000001,0.7195,0.012645893284622251,0.025291786569244502
0.853,0.9175000000000001,0.736,0.012695589630586153,0.025391179261172306
0.853,0.9175000000000001,0.7525000000000001,0.012748127902357234,0.025496255804714468
0.853,0.9175000000000001,0.769,0.012803272310803668,0.025606544621607337
0.853,0.9175000000000001,0.7855000000000001,0.012860806294231789,0.025721612588463578
0.853,0.9175000000000001,0.802,0.012920530702262314,0.025841061404524628
0.853,0.9175000000000001,0.8185,0.01298226217893473,0.02596452435786946
0.853,0.9175000000000001,0.8350000000000001,0.013045831720089954,0.026091663440179907
0.853,0.9175000000000001,0.8515,0.013111083383588651,0.026222166767177302
0.853,0.9175000000000001,0.8680000000000001,0.013177873133881862,0.026355746267763724
0.853,0.9175000000000001,0.8845000000000001,0.013246067804953054,0.026492135609906108
0.853,0.9175000000000001,0.901,0.013315544167806777,0.026631088335613555
0.853,0.9175000000000001,0.9175000000000001,0.013386188090450463,0.026772376180900927
0.853,0.9175000000000001,0.934,0.013457893779920028,0.026915787559840056
0.853,0.9175000000000001,0.9505,0.013530563097199796,0.02706112619439959
0.853,0.9175000000000001,0.9670000000000001,0.013604104937032527,0.027208209874065054
0.853,0.9175000000000001,0.9835,0.013678434665621056,0.027356869331242113
0.853,0.9175000000000001,1.0,0.013753473610045242,0.027506947220090484
0.853,0.934,0.01,0.04511060771018015,0.0902212154203603
0.853,0.934,0.026500000000000003,0.03884789965575742,0.07769579931151484
0.853,0.934,0.043000000000000003,0.03418430486503118,0.06836860973006235
0.853,0.934,0.059500000000000004,0.030583652122598393,0.061167304245196785
0.853,0.934,0.076,0.027731049607312264,0.05546209921462453
0.853,0.934,0.0925,0.025425988621780415,0.05085197724356083
0.853,0.934,0.109,0.02353397363602919,0.04706794727205838
0.853,0.934,0.1255,0.021961204600912266,0.04392240920182453
0.853,0.934,0.14200000000000002,0.02064019459144117,0.04128038918288234
0.853,0.934,0.15850000000000003,0.019521120976621065,0.03904224195324213
0.853,0.934,0.17500000000000002,0.01856639104456673,0.03713278208913346
0.853,0.934,0.1915,0.017747103113206247,0.03549420622641249
